prj	outbreak1	outbreak2	a	b	jd
LA_RHV_2024	rand.29	rand.6	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.3	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.26	0	10	0
LA_RHV_2024	rand.29	rand.53	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.51	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.55	2	8	0.25
LA_RHV_2024	rand.29	rand.57	0	10	0
LA_RHV_2024	rand.29	rand.52	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.7	0	10	0
LA_RHV_2024	rand.29	rand.54	0	10	0
LA_RHV_2024	rand.29	rand.59	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.58	2	8	0.25
LA_RHV_2024	rand.29	rand.4	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.10	0	10	0
LA_RHV_2024	rand.29	rand.86	0	10	0
LA_RHV_2024	rand.29	rand.56	0	10	0
LA_RHV_2024	rand.29	rand.30	0	10	0
LA_RHV_2024	rand.29	rand.21	0	10	0
LA_RHV_2024	rand.29	rand.23	0	10	0
LA_RHV_2024	rand.29	rand.84	0	10	0
LA_RHV_2024	rand.29	rand.60	2	8	0.25
LA_RHV_2024	rand.29	rand.89	0	10	0
LA_RHV_2024	rand.29	rand.9	0	10	0
LA_RHV_2024	rand.29	rand.88	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.27	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.25	0	10	0
LA_RHV_2024	rand.29	rand.22	0	10	0
LA_RHV_2024	rand.29	rand.61	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.63	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.31	2	8	0.25
LA_RHV_2024	rand.29	rand.33	0	10	0
LA_RHV_2024	rand.29	rand.44	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.49	0	10	0
LA_RHV_2024	rand.29	rand.20	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.48	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.32	0	10	0
LA_RHV_2024	rand.29	rand.67	0	10	0
LA_RHV_2024	rand.29	rand.65	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.96	0	10	0
LA_RHV_2024	rand.29	rand.35	0	10	0
LA_RHV_2024	rand.29	rand.62	2	8	0.25
LA_RHV_2024	rand.29	rand.37	0	10	0
LA_RHV_2024	rand.29	rand.74	0	10	0
LA_RHV_2024	rand.29	rand.5	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.78	0	10	0
LA_RHV_2024	rand.29	rand.79	0	10	0
LA_RHV_2024	rand.29	rand.12	3	7	0.428571428571429
LA_RHV_2024	rand.29	rand.99	0	10	0
LA_RHV_2024	rand.29	rand.98	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.15	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.8	0	10	0
LA_RHV_2024	rand.29	rand.17	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.94	0	10	0
LA_RHV_2024	rand.29	rand.11	0	10	0
LA_RHV_2024	rand.29	rand.13	0	10	0
LA_RHV_2024	rand.29	rand.46	0	10	0
LA_RHV_2024	rand.29	rand.100	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.76	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.50	0	10	0
LA_RHV_2024	rand.29	rand.2	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.91	2	8	0.25
LA_RHV_2024	rand.29	rand.93	2	8	0.25
LA_RHV_2024	rand.29	rand.66	2	8	0.25
LA_RHV_2024	rand.29	rand.92	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.97	0	10	0
LA_RHV_2024	rand.29	rand.14	0	10	0
LA_RHV_2024	rand.29	rand.19	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.36	0	10	0
LA_RHV_2024	rand.29	rand.95	0	10	0
LA_RHV_2024	rand.29	rand.18	0	10	0
LA_RHV_2024	rand.29	rand.73	0	10	0
LA_RHV_2024	rand.29	rand.71	0	10	0
LA_RHV_2024	rand.29	rand.75	0	10	0
LA_RHV_2024	rand.29	rand.77	2	8	0.25
LA_RHV_2024	rand.29	rand.72	3	7	0.428571428571429
LA_RHV_2024	rand.29	rand.80	0	10	0
LA_RHV_2024	rand.29	rand.69	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.68	2	8	0.25
LA_RHV_2024	rand.29	rand.64	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.43	2	8	0.25
LA_RHV_2024	rand.29	rand.41	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.34	0	10	0
LA_RHV_2024	rand.29	rand.16	0	10	0
LA_RHV_2024	rand.29	rand.39	0	10	0
LA_RHV_2024	rand.29	rand.38	1	9	0.111111111111111
LA_RHV_2024	rand.29	rand.42	0	10	0
LA_RHV_2024	rand.29	rand.45	0	10	0
LA_RHV_2024	rand.29	rand.47	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.83	0	10	0
LA_RHV_2024	rand.24	rand.81	0	10	0
LA_RHV_2024	rand.24	rand.82	0	10	0
LA_RHV_2024	rand.24	rand.85	2	8	0.25
LA_RHV_2024	rand.24	rand.1	3	7	0.428571428571429
LA_RHV_2024	rand.24	rand.87	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.70	0	10	0
LA_RHV_2024	rand.24	rand.90	0	10	0
LA_RHV_2024	rand.24	rand.6	0	10	0
LA_RHV_2024	rand.24	rand.3	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.26	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.53	0	10	0
LA_RHV_2024	rand.24	rand.51	2	8	0.25
LA_RHV_2024	rand.24	rand.55	0	10	0
LA_RHV_2024	rand.24	rand.57	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.52	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.7	2	8	0.25
LA_RHV_2024	rand.24	rand.54	0	10	0
LA_RHV_2024	rand.24	rand.59	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.58	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.4	0	10	0
LA_RHV_2024	rand.24	rand.10	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.86	0	10	0
LA_RHV_2024	rand.24	rand.56	0	10	0
LA_RHV_2024	rand.24	rand.30	0	10	0
LA_RHV_2024	rand.24	rand.21	0	10	0
LA_RHV_2024	rand.24	rand.23	2	8	0.25
LA_RHV_2024	rand.24	rand.84	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.60	0	10	0
LA_RHV_2024	rand.24	rand.89	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.9	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.88	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.27	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.25	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.22	0	10	0
LA_RHV_2024	rand.24	rand.61	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.63	0	10	0
LA_RHV_2024	rand.24	rand.31	0	10	0
LA_RHV_2024	rand.24	rand.33	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.44	0	10	0
LA_RHV_2024	rand.24	rand.49	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.20	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.48	0	10	0
LA_RHV_2024	rand.24	rand.32	0	10	0
LA_RHV_2024	rand.24	rand.67	0	10	0
LA_RHV_2024	rand.24	rand.65	0	10	0
LA_RHV_2024	rand.24	rand.96	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.35	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.62	0	10	0
LA_RHV_2024	rand.24	rand.37	0	10	0
LA_RHV_2024	rand.24	rand.74	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.5	0	10	0
LA_RHV_2024	rand.24	rand.78	0	10	0
LA_RHV_2024	rand.24	rand.79	0	10	0
LA_RHV_2024	rand.24	rand.12	0	10	0
LA_RHV_2024	rand.24	rand.99	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.98	0	10	0
LA_RHV_2024	rand.24	rand.15	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.8	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.17	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.94	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.11	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.13	0	10	0
LA_RHV_2024	rand.24	rand.46	0	10	0
LA_RHV_2024	rand.24	rand.100	0	10	0
LA_RHV_2024	rand.24	rand.76	0	10	0
LA_RHV_2024	rand.24	rand.50	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.2	0	10	0
LA_RHV_2024	rand.24	rand.91	0	10	0
LA_RHV_2024	rand.24	rand.93	0	10	0
LA_RHV_2024	rand.24	rand.66	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.92	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.97	2	8	0.25
LA_RHV_2024	rand.24	rand.14	0	10	0
LA_RHV_2024	rand.24	rand.19	0	10	0
LA_RHV_2024	rand.24	rand.36	0	10	0
LA_RHV_2024	rand.24	rand.95	0	10	0
LA_RHV_2024	rand.24	rand.18	0	10	0
LA_RHV_2024	rand.24	rand.73	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.71	2	8	0.25
LA_RHV_2024	rand.24	rand.75	0	10	0
LA_RHV_2024	rand.24	rand.77	0	10	0
LA_RHV_2024	rand.24	rand.72	0	10	0
LA_RHV_2024	rand.24	rand.80	0	10	0
LA_RHV_2024	rand.24	rand.69	0	10	0
LA_RHV_2024	rand.24	rand.68	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.64	0	10	0
LA_RHV_2024	rand.24	rand.43	0	10	0
LA_RHV_2024	rand.24	rand.41	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.34	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.16	1	9	0.111111111111111
LA_RHV_2024	rand.24	rand.39	2	8	0.25
LA_RHV_2024	rand.24	rand.38	0	10	0
LA_RHV_2024	rand.24	rand.42	0	10	0
LA_RHV_2024	rand.24	rand.45	2	8	0.25
LA_RHV_2024	rand.24	rand.47	0	10	0
LA_RHV_2024	rand.83	rand.81	0	10	0
LA_RHV_2024	rand.83	rand.82	0	10	0
LA_RHV_2024	rand.83	rand.85	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.1	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.87	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.70	0	10	0
LA_RHV_2024	rand.83	rand.90	0	10	0
LA_RHV_2024	rand.83	rand.6	0	10	0
LA_RHV_2024	rand.83	rand.3	0	10	0
LA_RHV_2024	rand.83	rand.26	2	8	0.25
LA_RHV_2024	rand.83	rand.53	0	10	0
LA_RHV_2024	rand.83	rand.51	0	10	0
LA_RHV_2024	rand.83	rand.55	2	8	0.25
LA_RHV_2024	rand.83	rand.57	0	10	0
LA_RHV_2024	rand.83	rand.52	0	10	0
LA_RHV_2024	rand.83	rand.7	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.54	0	10	0
LA_RHV_2024	rand.83	rand.59	0	10	0
LA_RHV_2024	rand.83	rand.58	0	10	0
LA_RHV_2024	rand.83	rand.4	0	10	0
LA_RHV_2024	rand.83	rand.10	2	8	0.25
LA_RHV_2024	rand.83	rand.86	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.56	0	10	0
LA_RHV_2024	rand.83	rand.30	0	10	0
LA_RHV_2024	rand.83	rand.21	0	10	0
LA_RHV_2024	rand.83	rand.23	2	8	0.25
LA_RHV_2024	rand.83	rand.84	0	10	0
LA_RHV_2024	rand.83	rand.60	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.89	0	10	0
LA_RHV_2024	rand.83	rand.9	0	10	0
LA_RHV_2024	rand.83	rand.88	0	10	0
LA_RHV_2024	rand.83	rand.27	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.25	0	10	0
LA_RHV_2024	rand.83	rand.22	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.61	0	10	0
LA_RHV_2024	rand.83	rand.63	0	10	0
LA_RHV_2024	rand.83	rand.31	2	8	0.25
LA_RHV_2024	rand.83	rand.33	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.44	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.49	0	10	0
LA_RHV_2024	rand.83	rand.20	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.48	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.32	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.67	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.65	0	10	0
LA_RHV_2024	rand.83	rand.96	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.35	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.62	2	8	0.25
LA_RHV_2024	rand.83	rand.37	0	10	0
LA_RHV_2024	rand.83	rand.74	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.5	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.78	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.79	0	10	0
LA_RHV_2024	rand.83	rand.12	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.99	0	10	0
LA_RHV_2024	rand.83	rand.98	0	10	0
LA_RHV_2024	rand.83	rand.15	0	10	0
LA_RHV_2024	rand.83	rand.8	0	10	0
LA_RHV_2024	rand.83	rand.17	0	10	0
LA_RHV_2024	rand.83	rand.94	2	8	0.25
LA_RHV_2024	rand.83	rand.11	0	10	0
LA_RHV_2024	rand.83	rand.13	0	10	0
LA_RHV_2024	rand.83	rand.46	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.100	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.76	2	8	0.25
LA_RHV_2024	rand.83	rand.50	0	10	0
LA_RHV_2024	rand.83	rand.2	0	10	0
LA_RHV_2024	rand.83	rand.91	0	10	0
LA_RHV_2024	rand.83	rand.93	0	10	0
LA_RHV_2024	rand.83	rand.66	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.92	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.97	0	10	0
LA_RHV_2024	rand.83	rand.14	2	8	0.25
LA_RHV_2024	rand.83	rand.19	0	10	0
LA_RHV_2024	rand.83	rand.36	0	10	0
LA_RHV_2024	rand.83	rand.95	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.18	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.73	0	10	0
LA_RHV_2024	rand.83	rand.71	2	8	0.25
LA_RHV_2024	rand.83	rand.75	0	10	0
LA_RHV_2024	rand.83	rand.77	0	10	0
LA_RHV_2024	rand.83	rand.72	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.80	2	8	0.25
LA_RHV_2024	rand.83	rand.69	0	10	0
LA_RHV_2024	rand.83	rand.68	0	10	0
LA_RHV_2024	rand.83	rand.64	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.43	0	10	0
LA_RHV_2024	rand.83	rand.41	0	10	0
LA_RHV_2024	rand.83	rand.34	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.16	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.39	0	10	0
LA_RHV_2024	rand.83	rand.38	0	10	0
LA_RHV_2024	rand.83	rand.42	1	9	0.111111111111111
LA_RHV_2024	rand.83	rand.45	0	10	0
LA_RHV_2024	rand.83	rand.47	2	8	0.25
LA_RHV_2024	rand.81	rand.82	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.85	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.1	0	10	0
LA_RHV_2024	rand.81	rand.87	0	10	0
LA_RHV_2024	rand.81	rand.70	0	10	0
LA_RHV_2024	rand.81	rand.90	0	10	0
LA_RHV_2024	rand.81	rand.6	0	10	0
LA_RHV_2024	rand.81	rand.3	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.26	0	10	0
LA_RHV_2024	rand.81	rand.53	0	10	0
LA_RHV_2024	rand.81	rand.51	0	10	0
LA_RHV_2024	rand.81	rand.55	2	8	0.25
LA_RHV_2024	rand.81	rand.57	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.52	0	10	0
LA_RHV_2024	rand.81	rand.7	0	10	0
LA_RHV_2024	rand.81	rand.54	0	10	0
LA_RHV_2024	rand.81	rand.59	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.58	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.4	0	10	0
LA_RHV_2024	rand.81	rand.10	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.86	0	10	0
LA_RHV_2024	rand.81	rand.56	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.30	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.21	0	10	0
LA_RHV_2024	rand.81	rand.23	0	10	0
LA_RHV_2024	rand.81	rand.84	3	7	0.428571428571429
LA_RHV_2024	rand.81	rand.60	0	10	0
LA_RHV_2024	rand.81	rand.89	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.9	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.88	0	10	0
LA_RHV_2024	rand.81	rand.27	0	10	0
LA_RHV_2024	rand.81	rand.25	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.22	0	10	0
LA_RHV_2024	rand.81	rand.61	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.63	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.31	0	10	0
LA_RHV_2024	rand.81	rand.33	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.44	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.49	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.20	0	10	0
LA_RHV_2024	rand.81	rand.48	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.32	0	10	0
LA_RHV_2024	rand.81	rand.67	0	10	0
LA_RHV_2024	rand.81	rand.65	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.96	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.35	0	10	0
LA_RHV_2024	rand.81	rand.62	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.37	0	10	0
LA_RHV_2024	rand.81	rand.74	0	10	0
LA_RHV_2024	rand.81	rand.5	0	10	0
LA_RHV_2024	rand.81	rand.78	0	10	0
LA_RHV_2024	rand.81	rand.79	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.12	0	10	0
LA_RHV_2024	rand.81	rand.99	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.98	2	8	0.25
LA_RHV_2024	rand.81	rand.15	0	10	0
LA_RHV_2024	rand.81	rand.8	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.17	0	10	0
LA_RHV_2024	rand.81	rand.94	0	10	0
LA_RHV_2024	rand.81	rand.11	2	8	0.25
LA_RHV_2024	rand.81	rand.13	0	10	0
LA_RHV_2024	rand.81	rand.46	0	10	0
LA_RHV_2024	rand.81	rand.100	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.76	0	10	0
LA_RHV_2024	rand.81	rand.50	0	10	0
LA_RHV_2024	rand.81	rand.2	0	10	0
LA_RHV_2024	rand.81	rand.91	0	10	0
LA_RHV_2024	rand.81	rand.93	0	10	0
LA_RHV_2024	rand.81	rand.66	0	10	0
LA_RHV_2024	rand.81	rand.92	0	10	0
LA_RHV_2024	rand.81	rand.97	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.14	0	10	0
LA_RHV_2024	rand.81	rand.19	0	10	0
LA_RHV_2024	rand.81	rand.36	2	8	0.25
LA_RHV_2024	rand.81	rand.95	0	10	0
LA_RHV_2024	rand.81	rand.18	0	10	0
LA_RHV_2024	rand.81	rand.73	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.71	0	10	0
LA_RHV_2024	rand.81	rand.75	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.77	0	10	0
LA_RHV_2024	rand.81	rand.72	0	10	0
LA_RHV_2024	rand.81	rand.80	0	10	0
LA_RHV_2024	rand.81	rand.69	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.68	0	10	0
LA_RHV_2024	rand.81	rand.64	0	10	0
LA_RHV_2024	rand.81	rand.43	0	10	0
LA_RHV_2024	rand.81	rand.41	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.34	0	10	0
LA_RHV_2024	rand.81	rand.16	0	10	0
LA_RHV_2024	rand.81	rand.39	0	10	0
LA_RHV_2024	rand.81	rand.38	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.42	1	9	0.111111111111111
LA_RHV_2024	rand.81	rand.45	0	10	0
LA_RHV_2024	rand.81	rand.47	0	10	0
LA_RHV_2024	rand.82	rand.85	0	10	0
LA_RHV_2024	rand.82	rand.1	0	10	0
LA_RHV_2024	rand.82	rand.87	0	10	0
LA_RHV_2024	rand.82	rand.70	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.90	0	10	0
LA_RHV_2024	rand.82	rand.6	2	8	0.25
LA_RHV_2024	rand.82	rand.3	0	10	0
LA_RHV_2024	rand.82	rand.26	0	10	0
LA_RHV_2024	rand.82	rand.53	2	8	0.25
LA_RHV_2024	rand.82	rand.51	0	10	0
LA_RHV_2024	rand.82	rand.55	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.57	0	10	0
LA_RHV_2024	rand.82	rand.52	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.7	0	10	0
LA_RHV_2024	rand.82	rand.54	0	10	0
LA_RHV_2024	rand.82	rand.59	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.58	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.4	2	8	0.25
LA_RHV_2024	rand.82	rand.10	0	10	0
LA_RHV_2024	rand.82	rand.86	2	8	0.25
LA_RHV_2024	rand.82	rand.56	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.30	0	10	0
LA_RHV_2024	rand.82	rand.21	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.23	0	10	0
LA_RHV_2024	rand.82	rand.84	0	10	0
LA_RHV_2024	rand.82	rand.60	0	10	0
LA_RHV_2024	rand.82	rand.89	0	10	0
LA_RHV_2024	rand.82	rand.9	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.88	0	10	0
LA_RHV_2024	rand.82	rand.27	0	10	0
LA_RHV_2024	rand.82	rand.25	0	10	0
LA_RHV_2024	rand.82	rand.22	0	10	0
LA_RHV_2024	rand.82	rand.61	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.63	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.31	0	10	0
LA_RHV_2024	rand.82	rand.33	0	10	0
LA_RHV_2024	rand.82	rand.44	0	10	0
LA_RHV_2024	rand.82	rand.49	0	10	0
LA_RHV_2024	rand.82	rand.20	0	10	0
LA_RHV_2024	rand.82	rand.48	0	10	0
LA_RHV_2024	rand.82	rand.32	0	10	0
LA_RHV_2024	rand.82	rand.67	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.65	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.96	0	10	0
LA_RHV_2024	rand.82	rand.35	0	10	0
LA_RHV_2024	rand.82	rand.62	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.37	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.74	0	10	0
LA_RHV_2024	rand.82	rand.5	0	10	0
LA_RHV_2024	rand.82	rand.78	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.79	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.12	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.99	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.98	2	8	0.25
LA_RHV_2024	rand.82	rand.15	0	10	0
LA_RHV_2024	rand.82	rand.8	0	10	0
LA_RHV_2024	rand.82	rand.17	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.94	0	10	0
LA_RHV_2024	rand.82	rand.11	0	10	0
LA_RHV_2024	rand.82	rand.13	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.46	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.100	0	10	0
LA_RHV_2024	rand.82	rand.76	0	10	0
LA_RHV_2024	rand.82	rand.50	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.2	0	10	0
LA_RHV_2024	rand.82	rand.91	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.93	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.66	0	10	0
LA_RHV_2024	rand.82	rand.92	0	10	0
LA_RHV_2024	rand.82	rand.97	0	10	0
LA_RHV_2024	rand.82	rand.14	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.19	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.36	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.95	0	10	0
LA_RHV_2024	rand.82	rand.18	0	10	0
LA_RHV_2024	rand.82	rand.73	0	10	0
LA_RHV_2024	rand.82	rand.71	0	10	0
LA_RHV_2024	rand.82	rand.75	0	10	0
LA_RHV_2024	rand.82	rand.77	0	10	0
LA_RHV_2024	rand.82	rand.72	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.80	0	10	0
LA_RHV_2024	rand.82	rand.69	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.68	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.64	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.43	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.41	1	9	0.111111111111111
LA_RHV_2024	rand.82	rand.34	0	10	0
LA_RHV_2024	rand.82	rand.16	0	10	0
LA_RHV_2024	rand.82	rand.39	0	10	0
LA_RHV_2024	rand.82	rand.38	0	10	0
LA_RHV_2024	rand.82	rand.42	0	10	0
LA_RHV_2024	rand.82	rand.45	0	10	0
LA_RHV_2024	rand.82	rand.47	1	9	0.111111111111111
LA_RHV_2024	rand.85	rand.1	1	9	0.111111111111111
LA_RHV_2024	rand.85	rand.87	1	9	0.111111111111111
LA_RHV_2024	rand.85	rand.70	0	10	0
LA_RHV_2024	rand.85	rand.90	0	10	0
LA_RHV_2024	rand.85	rand.6	0	10	0
LA_RHV_2024	rand.85	rand.3	0	10	0
LA_RHV_2024	rand.85	rand.26	0	10	0
LA_RHV_2024	rand.85	rand.53	0	10	0
LA_RHV_2024	rand.85	rand.51	1	9	0.111111111111111
LA_RHV_2024	rand.85	rand.55	0	10	0
LA_RHV_2024	rand.85	rand.57	1	9	0.111111111111111
LA_RHV_2024	rand.85	rand.52	2	8	0.25
LA_RHV_2024	rand.85	rand.7	1	9	0.111111111111111
LA_RHV_2024	rand.85	rand.54	1	9	0.111111111111111
LA_RHV_2024	rand.85	rand.59	0	10	0
LA_RHV_2024	rand.85	rand.58	2	8	0.25
LA_RHV_2024	rand.85	rand.4	0	10	0
LA_RHV_2024	rand.85	rand.10	1	9	0.111111111111111
LA_RHV_2024	rand.85	rand.86	0	10	0
LA_RHV_2024	rand.85	rand.56	0	10	0
LA_RHV_2024	rand.85	rand.30	0	10	0
LA_RHV_2024	rand.85	rand.21	0	10	0
LA_RHV_2024	rand.85	rand.23	0	10	0
LA_RHV_2024	rand.85	rand.84	2	8	0.25
LA_RHV_2024	rand.85	rand.60	0	10	0
LA_RHV_2024	rand.85	rand.89	0	10	0
LA_RHV_2024	rand.85	rand.9	1	9	0.111111111111111
LA_RHV_2024	rand.85	rand.88	1	9	0.111111111111111
